x-axis,1,2,F1
second,Volt,Volt,Volt
+850.000E-06,-418.090448E-03,+40.955527E-03,-463.736361E-03
+855.000E-06,-416.080398E-03,+46.262060E-03,-456.979769E-03
+860.000E-06,-393.969845E-03,+51.568592E-03,-451.594515E-03
+865.000E-06,-391.959795E-03,+52.231909E-03,-448.191194E-03
+870.000E-06,-381.909544E-03,+58.201758E-03,-444.787874E-03
+875.000E-06,-363.819092E-03,+62.181658E-03,-432.035432E-03
+880.000E-06,-353.768840E-03,+64.834924E-03,-427.310823E-03
+885.000E-06,-345.728640E-03,+70.141457E-03,-414.558381E-03
+890.000E-06,-329.648238E-03,+72.794723E-03,-411.155060E-03
+895.000E-06,-323.618087E-03,+75.447989E-03,-399.748932E-03
+900.000E-06,-313.567836E-03,+80.754522E-03,-392.356720E-03
+905.000E-06,-301.507534E-03,+81.417838E-03,-387.607086E-03
+910.000E-06,-281.407032E-03,+87.387688E-03,-376.200958E-03
+915.000E-06,-273.366831E-03,+89.377637E-03,-364.794830E-03
+920.000E-06,-257.286429E-03,+94.020853E-03,-357.402618E-03
+925.000E-06,-249.246228E-03,+98.664069E-03,-346.632109E-03
+930.000E-06,-233.165827E-03,+99.327386E-03,-333.219023E-03
+935.000E-06,-215.075375E-03,+104.633918E-03,-325.826811E-03
+940.000E-06,-201.005023E-03,+104.633918E-03,-314.420683E-03
+945.000E-06,-190.954772E-03,+107.287185E-03,-301.007596E-03
+950.000E-06,-176.884420E-03,+109.940451E-03,-286.273221E-03
+955.000E-06,-160.804018E-03,+110.603768E-03,-271.538846E-03
+960.000E-06,-144.723617E-03,+115.246984E-03,-260.768338E-03
+965.000E-06,-128.643215E-03,+117.900250E-03,-244.712673E-03
+970.000E-06,-112.562813E-03,+119.226883E-03,-231.299587E-03
+975.000E-06,-96.482411E-03,+119.890200E-03,-217.911525E-03
+980.000E-06,-88.442210E-03,+123.206783E-03,-209.858668E-03
+985.000E-06,-66.331658E-03,+123.870099E-03,-194.438624E-03
+990.000E-06,-56.281406E-03,+127.186682E-03,-177.697290E-03
+995.000E-06,-32.160804E-03,+128.513315E-03,-166.976831E-03
+1.000000E-03,-16.080402E-03,+128.513315E-03,-150.921167E-03
+1.005000E-03,-8.040201E-03,+126.523365E-03,-137.508080E-03
+1.010000E-03,+12.060301E-03,+131.166582E-03,-124.094994E-03
+1.015000E-03,+22.110553E-03,+131.829898E-03,-110.046287E-03
+1.020000E-03,+32.160804E-03,+133.819848E-03,-91.983665E-03
+1.025000E-03,+56.281406E-03,+133.819848E-03,-81.948875E-03
+1.030000E-03,+64.321607E-03,+133.819848E-03,-70.542746E-03
+1.035000E-03,+80.402009E-03,+133.819848E-03,-54.487082E-03
+1.040000E-03,+104.522612E-03,+133.819848E-03,-38.431417E-03
+1.045000E-03,+118.592964E-03,+136.473114E-03,-22.375753E-03
+1.050000E-03,+132.663315E-03,+136.473114E-03,-6.320088E-03
+1.055000E-03,+152.763817E-03,+134.483164E-03,+9.735576E-03
+1.060000E-03,+160.804018E-03,+133.819848E-03,+25.791241E-03
+1.065000E-03,+170.854270E-03,+131.829898E-03,+36.486676E-03
+1.070000E-03,+196.984923E-03,+135.146481E-03,+57.902570E-03
+1.075000E-03,+207.035174E-03,+131.829898E-03,+65.930402E-03
+1.080000E-03,+217.085425E-03,+131.166582E-03,+84.628645E-03
+1.085000E-03,+233.165827E-03,+130.503265E-03,+92.656477E-03
+1.090000E-03,+245.226128E-03,+129.839948E-03,+111.354720E-03
+1.095000E-03,+259.296480E-03,+128.513315E-03,+127.410384E-03
+1.100000E-03,+273.366831E-03,+128.513315E-03,+138.080795E-03
+1.105000E-03,+283.417082E-03,+125.860049E-03,+154.136459E-03
+1.110000E-03,+297.487434E-03,+127.186682E-03,+171.513413E-03
+1.115000E-03,+307.537685E-03,+123.870099E-03,+182.844468E-03
+1.120000E-03,+321.608037E-03,+120.553516E-03,+199.560777E-03
+1.125000E-03,+337.688439E-03,+119.890200E-03,+210.231187E-03
+1.130000E-03,+345.728640E-03,+115.246984E-03,+228.929430E-03
+1.135000E-03,+353.768840E-03,+114.583667E-03,+238.939196E-03
+1.140000E-03,+361.809041E-03,+112.593717E-03,+250.270251E-03
+1.145000E-03,+369.849242E-03,+109.940451E-03,+258.298083E-03
+1.150000E-03,+381.909544E-03,+107.287185E-03,+274.303699E-03
+1.155000E-03,+399.999996E-03,+106.623868E-03,+287.666736E-03
+1.160000E-03,+410.050247E-03,+99.327386E-03,+298.337147E-03
+1.165000E-03,+410.050247E-03,+101.317336E-03,+309.007557E-03
+1.170000E-03,+418.090448E-03,+95.347486E-03,+312.971424E-03
+1.175000E-03,+424.120598E-03,+93.357537E-03,+330.323354E-03
+1.180000E-03,+434.170850E-03,+88.714321E-03,+343.661367E-03
+1.185000E-03,+442.211051E-03,+87.387688E-03,+352.324819E-03
+1.190000E-03,+450.251251E-03,+82.081155E-03,+362.309561E-03
+1.195000E-03,+450.251251E-03,+80.091205E-03,+370.287344E-03
+1.200000E-03,+458.291452E-03,+78.101255E-03,+380.957754E-03
+1.205000E-03,+466.331653E-03,+73.458039E-03,+385.582266E-03
+1.210000E-03,+470.351754E-03,+68.814823E-03,+395.592032E-03
+1.215000E-03,+476.381904E-03,+64.834924E-03,+401.562858E-03
+1.220000E-03,+482.412055E-03,+59.528391E-03,+412.868888E-03
+1.225000E-03,+482.412055E-03,+56.211808E-03,+415.511466E-03
+1.230000E-03,+486.432156E-03,+54.221859E-03,+424.810539E-03
+1.235000E-03,+484.422105E-03,+50.905276E-03,+431.467033E-03
+1.240000E-03,+482.412055E-03,+43.608794E-03,+436.752190E-03
+1.245000E-03,+490.452256E-03,+40.955527E-03,+440.055412E-03
+1.250000E-03,+490.452256E-03,+38.302261E-03,+442.037346E-03
+1.255000E-03,+484.422105E-03,+32.995728E-03,+449.329460E-03
+1.260000E-03,+482.412055E-03,+30.342462E-03,+460.635491E-03
+1.265000E-03,+484.422105E-03,+24.372613E-03,+453.928948E-03
+1.270000E-03,+482.412055E-03,+19.729397E-03,+460.535393E-03
+1.275000E-03,+482.412055E-03,+19.066080E-03,+463.838616E-03
+1.280000E-03,+482.412055E-03,+11.769598E-03,+468.463128E-03
+1.285000E-03,+474.371854E-03,+6.463065E-03,+465.720452E-03
+1.290000E-03,+474.371854E-03,+5.136432E-03,+468.363030E-03
+1.295000E-03,+468.341704E-03,+1.156533E-03,+467.627312E-03
+1.300000E-03,+466.331653E-03,-4.150000E-03,+470.905511E-03
+1.305000E-03,+464.321603E-03,-9.456533E-03,+463.538323E-03
+1.310000E-03,+458.291452E-03,-12.109799E-03,+462.777581E-03
+1.315000E-03,+448.241201E-03,-17.416331E-03,+467.402093E-03
+1.320000E-03,+442.211051E-03,-22.722864E-03,+462.677483E-03
+1.325000E-03,+448.241201E-03,-25.376130E-03,+465.980706E-03
+1.330000E-03,+430.150749E-03,-30.682663E-03,+455.870842E-03
+1.335000E-03,+424.120598E-03,-35.325879E-03,+451.146233E-03
+1.340000E-03,+418.090448E-03,-38.642462E-03,+454.449456E-03
+1.345000E-03,+410.050247E-03,-43.948994E-03,+451.706780E-03
+1.350000E-03,+406.030146E-03,-47.928894E-03,+448.964104E-03
+1.355000E-03,+395.979895E-03,-51.908793E-03,+445.560784E-03
+1.360000E-03,+385.929644E-03,-57.215326E-03,+430.165764E-03
+1.365000E-03,+371.859292E-03,-63.848492E-03,+430.065666E-03
+1.370000E-03,+361.809041E-03,-62.521859E-03,+423.359123E-03
+1.375000E-03,+351.758790E-03,-65.175125E-03,+410.606681E-03
+1.380000E-03,+345.728640E-03,-67.828391E-03,+405.882072E-03
+1.385000E-03,+335.678388E-03,-75.124874E-03,+403.139396E-03
+1.390000E-03,+317.587936E-03,-79.768090E-03,+389.726309E-03
+1.395000E-03,+307.537685E-03,-81.094723E-03,+386.983634E-03
+1.400000E-03,+297.487434E-03,-86.401255E-03,+373.570547E-03
+1.405000E-03,+281.407032E-03,-89.054522E-03,+362.164419E-03
+1.410000E-03,+273.366831E-03,-90.381155E-03,+358.786123E-03
+1.415000E-03,+249.246228E-03,-94.361054E-03,+344.001699E-03
+1.420000E-03,+241.206028E-03,-97.014321E-03,+338.616445E-03
+1.425000E-03,+225.125626E-03,-101.657537E-03,+325.203358E-03
+1.430000E-03,+217.085425E-03,-104.974119E-03,+313.111561E-03
+1.435000E-03,+201.005023E-03,-107.627386E-03,+300.384144E-03
+1.440000E-03,+184.924621E-03,-110.280652E-03,+292.991932E-03
+1.445000E-03,+162.814069E-03,-110.943969E-03,+280.239490E-03
+1.450000E-03,+160.804018E-03,-112.933918E-03,+266.165759E-03
+1.455000E-03,+136.683416E-03,-116.250501E-03,+252.092028E-03
+1.460000E-03,+128.643215E-03,-120.893717E-03,+236.697008E-03
+1.465000E-03,+112.562813E-03,-122.883667E-03,+225.926500E-03
+1.470000E-03,+96.482411E-03,-124.873617E-03,+211.192125E-03
+1.475000E-03,+80.402009E-03,-128.190200E-03,+206.467515E-03
+1.480000E-03,+56.281406E-03,-128.853516E-03,+191.072495E-03
+1.485000E-03,+42.211055E-03,-128.853516E-03,+176.998764E-03
+1.490000E-03,+32.160804E-03,-128.853516E-03,+161.603744E-03
+1.495000E-03,+22.110553E-03,-131.506782E-03,+148.190658E-03
+1.500000E-03,+8.040201E-03,-131.506782E-03,+132.134994E-03
+1.505000E-03,-8.040201E-03,-133.496732E-03,+118.086287E-03
+1.510000E-03,-24.120603E-03,-134.160049E-03,+101.344954E-03
+1.515000E-03,-40.201005E-03,-138.139948E-03,+88.617536E-03
+1.520000E-03,-48.241206E-03,-134.160049E-03,+78.582746E-03
+1.525000E-03,-72.361808E-03,-140.129898E-03,+61.180768E-03
+1.530000E-03,-88.442210E-03,-139.466581E-03,+49.113995E-03
+1.535000E-03,-108.542712E-03,-137.476632E-03,+27.037457E-03
+1.540000E-03,-120.603014E-03,-142.119848E-03,+19.645244E-03
+1.545000E-03,-136.683416E-03,-141.456531E-03,+3.589580E-03
+1.550000E-03,-152.763817E-03,-139.466581E-03,-13.787374E-03
+1.555000E-03,-160.804018E-03,-139.466581E-03,-28.521749E-03
+1.560000E-03,-184.924621E-03,-139.466581E-03,-44.577414E-03
+1.565000E-03,-194.974872E-03,-138.803265E-03,-55.247824E-03
+1.570000E-03,-201.005023E-03,-135.486682E-03,-72.624778E-03
+1.575000E-03,-217.085425E-03,-139.466581E-03,-87.359153E-03
+1.580000E-03,-233.165827E-03,-134.160049E-03,-106.057396E-03
+1.585000E-03,-251.256279E-03,-136.149999E-03,-122.088036E-03
+1.590000E-03,-261.306530E-03,-135.486682E-03,-131.462182E-03
+1.595000E-03,-275.376881E-03,-131.506782E-03,-146.832177E-03
+1.600000E-03,-281.407032E-03,-131.506782E-03,-156.866967E-03
+1.605000E-03,-305.527635E-03,-133.496732E-03,-175.565210E-03
+1.610000E-03,-317.587936E-03,-128.853516E-03,-188.928248E-03
+1.615000E-03,-331.658288E-03,-126.863566E-03,-202.291285E-03
+1.620000E-03,-337.688439E-03,-126.200250E-03,-220.989528E-03
+1.625000E-03,-347.738690E-03,-122.883667E-03,-231.659938E-03
+1.630000E-03,-357.788941E-03,-122.220350E-03,-241.009060E-03
+1.635000E-03,-369.849242E-03,-118.240451E-03,-259.046658E-03
+1.640000E-03,-377.889443E-03,-118.240451E-03,-269.056424E-03
+1.645000E-03,-393.969845E-03,-112.933918E-03,-279.726834E-03
+1.650000E-03,-402.010046E-03,-111.607285E-03,-298.425077E-03
+1.655000E-03,-410.050247E-03,-108.954019E-03,-309.095487E-03
+1.660000E-03,-426.130649E-03,-107.627386E-03,-319.765898E-03
+1.665000E-03,-426.130649E-03,-106.964069E-03,-330.436308E-03
+1.670000E-03,-438.190950E-03,-102.320853E-03,-341.106719E-03
+1.675000E-03,-448.241201E-03,-97.677637E-03,-351.777129E-03
+1.680000E-03,-458.291452E-03,-97.014321E-03,-362.447540E-03
+1.685000E-03,-460.301503E-03,-91.707788E-03,-369.739654E-03
+1.690000E-03,-466.331653E-03,-86.401255E-03,-378.403106E-03
+1.695000E-03,-474.371854E-03,-83.747989E-03,-383.713287E-03
+1.700000E-03,-466.331653E-03,-83.747989E-03,-394.358673E-03
+1.705000E-03,-482.412055E-03,-78.441456E-03,-405.689728E-03
+1.710000E-03,-482.412055E-03,-71.808291E-03,-417.020783E-03
+1.715000E-03,-490.452256E-03,-69.818341E-03,-420.984651E-03
+1.720000E-03,-490.452256E-03,-65.175125E-03,-426.269807E-03
+1.725000E-03,-492.462306E-03,-61.858542E-03,-436.940217E-03
+1.730000E-03,-498.492457E-03,-59.868592E-03,-447.610628E-03
+1.735000E-03,-498.492457E-03,-55.225376E-03,-452.895784E-03
+1.740000E-03,-498.492457E-03,-49.255527E-03,-455.538362E-03
+1.745000E-03,-506.532658E-03,-46.602261E-03,-460.823519E-03
+1.750000E-03,-498.492457E-03,-42.622361E-03,-464.787386E-03
+1.755000E-03,-506.532658E-03,-38.642462E-03,-466.769320E-03
+1.760000E-03,-498.492457E-03,-35.989196E-03,-474.036410E-03
+1.765000E-03,-500.502507E-03,-30.682663E-03,-476.678988E-03
+1.770000E-03,-498.492457E-03,-24.049497E-03,-477.950228E-03
+1.775000E-03,-504.522608E-03,-22.722864E-03,-486.588656E-03
+1.780000E-03,-498.492457E-03,-17.416331E-03,-489.891879E-03
+1.785000E-03,-492.462306E-03,-12.109799E-03,-484.506625E-03
+1.790000E-03,-490.452256E-03,-9.456533E-03,-485.777865E-03
+1.795000E-03,-490.452256E-03,-4.150000E-03,-487.049105E-03
+1.800000E-03,-490.452256E-03,+3.809799E-03,-489.691684E-03
+1.805000E-03,-482.412055E-03,+1.819849E-03,-488.955966E-03
+1.810000E-03,-474.371854E-03,+9.116332E-03,-490.912875E-03
+1.815000E-03,-466.331653E-03,+12.432914E-03,-484.841952E-03
+1.820000E-03,-458.291452E-03,+17.076130E-03,-473.435824E-03
+1.825000E-03,-458.291452E-03,+20.392713E-03,-485.402499E-03
+1.830000E-03,-450.251251E-03,+26.362563E-03,-479.992221E-03
+1.835000E-03,-442.211051E-03,+28.352512E-03,-470.593050E-03
+1.840000E-03,-434.170850E-03,+32.995728E-03,-475.878207E-03
+1.845000E-03,-426.130649E-03,+37.638944E-03,-463.125765E-03
+1.850000E-03,-418.090448E-03,+42.282160E-03,-463.736361E-03
+1.855000E-03,-410.050247E-03,+46.262060E-03,-456.979769E-03
+1.860000E-03,-402.010046E-03,+51.568592E-03,-451.594515E-03
+1.865000E-03,-385.929644E-03,+52.231909E-03,-448.851839E-03
+1.870000E-03,-381.909544E-03,+58.201758E-03,-444.787874E-03
+1.875000E-03,-369.849242E-03,+61.518341E-03,-434.703035E-03
+1.880000E-03,-353.768840E-03,+67.488190E-03,-427.310823E-03
+1.885000E-03,-351.758790E-03,+69.478140E-03,-415.879670E-03
+1.890000E-03,-333.668338E-03,+74.121356E-03,-411.155060E-03
+1.895000E-03,-321.608037E-03,+75.447989E-03,-405.769806E-03
+1.900000E-03,-313.567836E-03,+80.754522E-03,-392.356720E-03
+1.905000E-03,-303.517585E-03,+85.397738E-03,-385.575104E-03
+1.910000E-03,-289.447233E-03,+88.714321E-03,-376.200958E-03
+1.915000E-03,-273.366831E-03,+90.704270E-03,-365.430450E-03
+1.920000E-03,-257.286429E-03,+96.674120E-03,-360.045196E-03
+1.925000E-03,-249.246228E-03,+98.664069E-03,-348.639067E-03
+1.930000E-03,-229.145726E-03,+100.654019E-03,-337.232939E-03
+1.935000E-03,-217.085425E-03,+101.980652E-03,-327.833769E-03
+1.940000E-03,-201.005023E-03,+107.287185E-03,-314.420683E-03
+1.945000E-03,-190.954772E-03,+107.287185E-03,-301.007596E-03
+1.950000E-03,-176.884420E-03,+109.940451E-03,-287.594510E-03
+1.955000E-03,-162.814069E-03,+111.267084E-03,-274.181424E-03
+1.960000E-03,-144.723617E-03,+112.593717E-03,-258.125759E-03
+1.965000E-03,-128.643215E-03,+117.900250E-03,-245.373318E-03
+1.970000E-03,-116.582913E-03,+120.553516E-03,-239.327419E-03
+1.975000E-03,-104.522612E-03,+120.553516E-03,-219.232814E-03
+1.980000E-03,-80.402009E-03,+120.553516E-03,-212.501246E-03
+1.985000E-03,-66.331658E-03,+123.206783E-03,-196.445582E-03
+1.990000E-03,-48.241206E-03,+128.513315E-03,-183.032496E-03
+1.995000E-03,-38.190954E-03,+128.513315E-03,-166.976831E-03
+2.000000E-03,-24.120603E-03,+128.513315E-03,-153.563745E-03
+2.005000E-03,-14.070352E-03,+127.849999E-03,-143.528954E-03
+2.010000E-03,+8.040201E-03,+129.839948E-03,-122.773705E-03
+2.015000E-03,+26.130653E-03,+131.166582E-03,-108.039329E-03
+2.020000E-03,+40.201005E-03,+131.166582E-03,-100.011497E-03
+2.025000E-03,+56.281406E-03,+133.819848E-03,-82.609519E-03
+2.030000E-03,+72.361808E-03,+133.819848E-03,-70.542746E-03
+2.035000E-03,+74.371859E-03,+133.156531E-03,-53.826437E-03
+2.040000E-03,+96.482411E-03,+133.819848E-03,-38.431417E-03
+2.045000E-03,+112.562813E-03,+133.819848E-03,-22.375753E-03
+2.050000E-03,+132.663315E-03,+135.146481E-03,-3.627461E-03
+2.055000E-03,+144.723617E-03,+135.809798E-03,+9.735576E-03
+2.060000E-03,+160.804018E-03,+133.819848E-03,+25.791241E-03
+2.065000E-03,+176.884420E-03,+136.473114E-03,+33.819073E-03
+2.070000E-03,+188.944722E-03,+132.493215E-03,+52.517316E-03
+2.075000E-03,+207.035174E-03,+135.809798E-03,+71.951276E-03
+2.080000E-03,+209.045224E-03,+131.166582E-03,+84.628645E-03
+2.085000E-03,+227.135676E-03,+130.503265E-03,+98.677351E-03
+2.090000E-03,+241.206028E-03,+129.839948E-03,+111.354720E-03
+2.095000E-03,+257.286429E-03,+126.523366E-03,+128.046004E-03
+2.100000E-03,+273.366831E-03,+125.860049E-03,+138.080795E-03
+2.105000E-03,+283.417082E-03,+125.860049E-03,+154.136459E-03
+2.110000E-03,+297.487434E-03,+124.533416E-03,+172.834702E-03
+2.115000E-03,+311.557786E-03,+123.206783E-03,+182.869492E-03
+2.120000E-03,+313.567836E-03,+120.553516E-03,+199.560777E-03
+2.125000E-03,+331.658288E-03,+117.900250E-03,+210.231187E-03
+2.130000E-03,+345.728640E-03,+117.900250E-03,+224.915514E-03
+2.135000E-03,+351.758790E-03,+115.246984E-03,+239.599840E-03
+2.140000E-03,+361.809041E-03,+112.593717E-03,+247.627673E-03
+2.145000E-03,+379.899493E-03,+111.930401E-03,+260.305041E-03
+2.150000E-03,+381.909544E-03,+108.613818E-03,+272.982410E-03
+2.155000E-03,+393.969845E-03,+104.633918E-03,+283.627796E-03
+2.160000E-03,+402.010046E-03,+101.980652E-03,+298.337147E-03
+2.165000E-03,+410.050247E-03,+99.327386E-03,+311.650135E-03
+2.170000E-03,+418.090448E-03,+96.674120E-03,+320.999257E-03
+2.175000E-03,+424.120598E-03,+92.030904E-03,+331.009023E-03
+2.180000E-03,+442.211051E-03,+91.367587E-03,+351.689199E-03
+2.185000E-03,+442.211051E-03,+86.061054E-03,+354.331777E-03
+2.190000E-03,+454.271352E-03,+83.407788E-03,+362.309561E-03
+2.195000E-03,+454.271352E-03,+82.744471E-03,+369.651724E-03
+2.200000E-03,+458.291452E-03,+75.447989E-03,+380.957754E-03
+2.205000E-03,+458.291452E-03,+72.794723E-03,+385.582266E-03
+2.210000E-03,+466.331653E-03,+68.814823E-03,+394.270743E-03
+2.215000E-03,+474.371854E-03,+65.498241E-03,+399.555899E-03
+2.220000E-03,+474.371854E-03,+62.181658E-03,+412.868888E-03
+2.225000E-03,+480.402005E-03,+56.875125E-03,+415.511466E-03
+2.230000E-03,+482.412055E-03,+52.895226E-03,+423.489250E-03
+2.235000E-03,+486.432156E-03,+48.915326E-03,+429.460075E-03
+2.240000E-03,+482.412055E-03,+43.608794E-03,+436.752190E-03
+2.245000E-03,+484.422105E-03,+40.955527E-03,+439.394768E-03
+2.250000E-03,+490.452256E-03,+38.302261E-03,+444.679924E-03
+2.255000E-03,+482.412055E-03,+34.985678E-03,+447.322502E-03
+2.260000E-03,+482.412055E-03,+30.342462E-03,+452.607659E-03
+2.265000E-03,+490.452256E-03,+25.035929E-03,+463.938714E-03
+2.270000E-03,+486.432156E-03,+21.056030E-03,+460.535393E-03
+2.275000E-03,+484.422105E-03,+17.076130E-03,+465.820550E-03
+2.280000E-03,+482.412055E-03,+11.769598E-03,+460.435296E-03
+2.285000E-03,+474.371854E-03,+4.473116E-03,+465.720452E-03
+2.290000E-03,+482.412055E-03,+3.809799E-03,+471.005608E-03
+2.295000E-03,+468.341704E-03,-2.160050E-03,+465.620354E-03
+2.300000E-03,+466.331653E-03,-4.150000E-03,+460.235100E-03
+2.305000E-03,+460.301503E-03,-11.446482E-03,+465.520257E-03
+2.310000E-03,+454.271352E-03,-12.109799E-03,+462.777581E-03
+2.315000E-03,+452.261302E-03,-18.079648E-03,+467.402093E-03
+2.320000E-03,+458.291452E-03,-20.069598E-03,+470.705315E-03
+2.325000E-03,+442.211051E-03,-27.366080E-03,+459.274163E-03
+2.330000E-03,+434.170850E-03,-28.029397E-03,+462.577386E-03
+2.335000E-03,+424.120598E-03,-35.989196E-03,+453.813836E-03
+2.340000E-03,+410.050247E-03,-38.642462E-03,+457.092034E-03
+2.345000E-03,+410.050247E-03,-43.285678E-03,+451.706780E-03
+2.350000E-03,+393.969845E-03,-47.928894E-03,+442.307610E-03
+2.355000E-03,+379.899493E-03,-51.908793E-03,+435.551018E-03
+2.360000E-03,+377.889443E-03,-57.215326E-03,+432.808342E-03
+2.365000E-03,+371.859292E-03,-57.878643E-03,+427.423088E-03
+2.370000E-03,+361.809041E-03,-63.848492E-03,+422.037834E-03
+2.375000E-03,+353.768840E-03,-67.165075E-03,+411.267326E-03
+2.380000E-03,+337.688439E-03,-70.481658E-03,+405.882072E-03
+2.385000E-03,+329.648238E-03,-73.134924E-03,+402.478751E-03
+2.390000E-03,+313.567836E-03,-79.768090E-03,+393.740225E-03
+2.395000E-03,+313.567836E-03,-81.094723E-03,+386.983634E-03
+2.400000E-03,+297.487434E-03,-89.054522E-03,+381.598379E-03
+2.405000E-03,+279.396982E-03,-89.054522E-03,+362.164419E-03
+2.410000E-03,+269.346731E-03,-93.034421E-03,+356.093496E-03
+2.415000E-03,+261.306530E-03,-94.361054E-03,+350.022573E-03
+2.420000E-03,+241.206028E-03,-97.014321E-03,+338.616445E-03
+2.425000E-03,+227.135676E-03,-102.320853E-03,+325.864003E-03
+2.430000E-03,+213.065324E-03,-104.974119E-03,+313.111561E-03
+2.435000E-03,+198.994973E-03,-110.280652E-03,+298.377186E-03
+2.440000E-03,+184.924621E-03,-110.280652E-03,+292.991932E-03
+2.445000E-03,+168.844219E-03,-112.933918E-03,+280.239490E-03
+2.450000E-03,+156.783918E-03,-115.587185E-03,+266.165759E-03
+2.455000E-03,+136.683416E-03,-118.240451E-03,+254.759631E-03
+2.460000E-03,+128.643215E-03,-120.893717E-03,+250.009997E-03
+2.465000E-03,+112.562813E-03,-122.220350E-03,+231.947374E-03
+2.470000E-03,+96.482411E-03,-124.873617E-03,+216.527330E-03
+2.475000E-03,+80.402009E-03,-126.863566E-03,+202.478624E-03
+2.480000E-03,+56.281406E-03,-126.200250E-03,+183.044663E-03
+2.485000E-03,+48.241206E-03,-129.516833E-03,+175.677475E-03
+2.490000E-03,+32.160804E-03,-128.853516E-03,+161.603744E-03
+2.495000E-03,+22.110553E-03,-131.506782E-03,+146.208725E-03
+2.500000E-03,+0.0E+00,-131.506782E-03,+132.134994E-03
+2.505000E-03,-4.020100E-03,-133.496732E-03,+122.100203E-03
+2.510000E-03,-24.120603E-03,-135.486682E-03,+106.680159E-03
+2.515000E-03,-36.180904E-03,-137.476632E-03,+93.292097E-03
+2.520000E-03,-56.281406E-03,-136.813315E-03,+73.197492E-03
+2.525000E-03,-72.361808E-03,-137.476632E-03,+65.169660E-03
+2.530000E-03,-88.442210E-03,-139.466581E-03,+45.100079E-03
+2.535000E-03,-104.522612E-03,-139.466581E-03,+33.058331E-03
+2.540000E-03,-120.603014E-03,-139.466581E-03,+17.002666E-03
+2.545000E-03,-136.683416E-03,-141.456531E-03,+947.002E-06
+2.550000E-03,-152.763817E-03,-140.793215E-03,-15.108663E-03
+2.555000E-03,-160.804018E-03,-139.466581E-03,-30.503683E-03
+2.560000E-03,-176.884420E-03,-136.813315E-03,-47.219992E-03
+2.565000E-03,-192.964822E-03,-137.476632E-03,-57.254782E-03
+2.570000E-03,-209.045224E-03,-139.466581E-03,-71.303489E-03
+2.575000E-03,-223.115575E-03,-136.813315E-03,-89.341087E-03
+2.580000E-03,-233.165827E-03,-136.813315E-03,-103.414818E-03
+2.585000E-03,-249.246228E-03,-136.813315E-03,-120.131127E-03
+2.590000E-03,-265.326630E-03,-136.813315E-03,-131.462182E-03
+2.595000E-03,-279.396982E-03,-132.170099E-03,-142.818261E-03
+2.600000E-03,-281.407032E-03,-134.160049E-03,-156.866967E-03
+2.605000E-03,-299.497484E-03,-131.506782E-03,-176.225855E-03
+2.610000E-03,-309.547735E-03,-128.853516E-03,-187.606959E-03
+2.615000E-03,-323.618087E-03,-128.190200E-03,-204.273219E-03
+2.620000E-03,-337.688439E-03,-126.200250E-03,-220.989528E-03
+2.625000E-03,-351.758790E-03,-124.210300E-03,-224.978420E-03
+2.630000E-03,-365.829142E-03,-120.893717E-03,-242.330349E-03
+2.635000E-03,-375.879393E-03,-118.240451E-03,-259.046658E-03
+2.640000E-03,-385.929644E-03,-120.893717E-03,-269.056424E-03
+2.645000E-03,-391.959795E-03,-115.587185E-03,-279.726834E-03
+2.650000E-03,-402.010046E-03,-111.607285E-03,-298.425077E-03
+2.655000E-03,-410.050247E-03,-107.627386E-03,-309.095487E-03
+2.660000E-03,-426.130649E-03,-107.627386E-03,-319.765898E-03
+2.665000E-03,-434.170850E-03,-104.310803E-03,-330.436308E-03
+2.670000E-03,-438.190950E-03,-100.994220E-03,-341.106719E-03
+2.675000E-03,-450.251251E-03,-97.014321E-03,-345.756255E-03
+2.680000E-03,-450.251251E-03,-97.014321E-03,-365.090118E-03
+2.685000E-03,-460.301503E-03,-89.717838E-03,-367.732696E-03
+2.690000E-03,-466.331653E-03,-87.727888E-03,-382.417023E-03
+2.695000E-03,-468.341704E-03,-85.737939E-03,-391.055450E-03
+2.700000E-03,-474.371854E-03,-83.747989E-03,-402.386505E-03
+2.705000E-03,-488.442206E-03,-78.441456E-03,-406.375397E-03
+2.710000E-03,-486.432156E-03,-73.134924E-03,-411.685578E-03
+2.715000E-03,-490.452256E-03,-70.481658E-03,-427.005525E-03
+2.720000E-03,-498.492457E-03,-65.175125E-03,-431.655061E-03
+2.725000E-03,-492.462306E-03,-63.185175E-03,-436.279573E-03
+2.730000E-03,-498.492457E-03,-55.888693E-03,-440.904085E-03
+2.735000E-03,-500.502507E-03,-55.225376E-03,-446.214265E-03
+2.740000E-03,-498.492457E-03,-51.908793E-03,-455.538362E-03
+2.745000E-03,-498.492457E-03,-46.602261E-03,-454.802645E-03
+2.750000E-03,-506.532658E-03,-41.295728E-03,-463.466097E-03
+2.755000E-03,-506.532658E-03,-38.642462E-03,-468.751253E-03
+2.760000E-03,-498.492457E-03,-33.335929E-03,-471.393832E-03
+2.765000E-03,-500.502507E-03,-28.692713E-03,-476.678988E-03
+2.770000E-03,-506.532658E-03,-26.702764E-03,-479.321566E-03
+2.775000E-03,-498.492457E-03,-22.722864E-03,-482.599765E-03
+2.780000E-03,-490.452256E-03,-20.069598E-03,-479.221469E-03
+2.785000E-03,-496.482407E-03,-14.099749E-03,-485.167269E-03
+2.790000E-03,-494.472357E-03,-8.129899E-03,-489.791781E-03
